fiscal_month,product_code,product_name,variant,gross_price_per_item,total_gross_price
6,A4620110608,AQ Gen Y,Premium Misty Green,363.063,9802.7
8,A4620110608,AQ Gen Y,Premium Misty Green,363.063,11618.02
9,A4620110608,AQ Gen Y,Premium Misty Green,363.063,11254.95
10,A4620110608,AQ Gen Y,Premium Misty Green,363.063,6898.2
12,A4620110608,AQ Gen Y,Premium Misty Green,363.063,6535.13
1,A4720110701,AQ GEN Z,Standard Grey,367.7335,3677.34
2,A4720110701,AQ GEN Z,Standard Grey,367.7335,12870.67
4,A4720110701,AQ GEN Z,Standard Grey,367.7335,11032.01
5,A4720110701,AQ GEN Z,Standard Grey,367.7335,4045.07
6,A4720110701,AQ GEN Z,Standard Grey,367.7335,14709.34
8,A4720110701,AQ GEN Z,Standard Grey,367.7335,13973.87
9,A4720110701,AQ GEN Z,Standard Grey,367.7335,4412.8
10,A4720110701,AQ GEN Z,Standard Grey,367.7335,13606.14
12,A4720110701,AQ GEN Z,Standard Grey,367.7335,3309.6
1,A4720110702,AQ GEN Z,Standard Blue,371.4027,6313.85
2,A4720110702,AQ GEN Z,Standard Blue,371.4027,6685.25
4,A4720110702,AQ GEN Z,Standard Blue,371.4027,15227.51
5,A4720110702,AQ GEN Z,Standard Blue,371.4027,11513.48
6,A4720110702,AQ GEN Z,Standard Blue,371.4027,8170.86
8,A4720110702,AQ GEN Z,Standard Blue,371.4027,12627.69
9,A4720110702,AQ GEN Z,Standard Blue,371.4027,7428.05
10,A4720110702,AQ GEN Z,Standard Blue,371.4027,7428.05
12,A4720110702,AQ GEN Z,Standard Blue,371.4027,9656.47
1,A4721110703,AQ GEN Z,Standard Red,361.6496,4701.44
2,A4721110703,AQ GEN Z,Standard Red,361.6496,12296.09
4,A4721110703,AQ GEN Z,Standard Red,361.6496,13381.04
5,A4721110703,AQ GEN Z,Standard Red,361.6496,7956.29
6,A4721110703,AQ GEN Z,Standard Red,361.6496,3616.5
8,A4721110703,AQ GEN Z,Standard Red,361.6496,5786.39
9,A4721110703,AQ GEN Z,Standard Red,361.6496,4701.44
10,A4721110703,AQ GEN Z,Standard Red,361.6496,7956.29
12,A4721110703,AQ GEN Z,Standard Red,361.6496,11572.79
1,A4721110704,AQ GEN Z,Plus Grey,380.2153,14448.18
2,A4721110704,AQ GEN Z,Plus Grey,380.2153,16729.47
4,A4721110704,AQ GEN Z,Plus Grey,380.2153,18250.33
5,A4721110704,AQ GEN Z,Plus Grey,380.2153,5703.23
6,A4721110704,AQ GEN Z,Plus Grey,380.2153,15208.61
8,A4721110704,AQ GEN Z,Plus Grey,380.2153,2661.51
9,A4721110704,AQ GEN Z,Plus Grey,380.2153,8364.74
10,A4721110704,AQ GEN Z,Plus Grey,380.2153,13687.75
12,A4721110704,AQ GEN Z,Plus Grey,380.2153,4942.8
1,A4721110705,AQ GEN Z,Plus Blue,377.4069,4151.48
2,A4721110705,AQ GEN Z,Plus Blue,377.4069,13586.65
4,A4721110705,AQ GEN Z,Plus Blue,377.4069,7170.73
5,A4721110705,AQ GEN Z,Plus Blue,377.4069,10567.39
6,A4721110705,AQ GEN Z,Plus Blue,377.4069,4151.48
8,A4721110705,AQ GEN Z,Plus Blue,377.4069,6038.51
9,A4721110705,AQ GEN Z,Plus Blue,377.4069,10944.8
10,A4721110705,AQ GEN Z,Plus Blue,377.4069,10189.99
12,A4721110705,AQ GEN Z,Plus Blue,377.4069,8680.36
1,A4918110101,AQ BZ 101,Standard Grey,419.1936,5449.52
2,A4918110101,AQ BZ 101,Standard Grey,419.1936,7545.48
4,A4918110101,AQ BZ 101,Standard Grey,419.1936,15090.97
5,A4918110101,AQ BZ 101,Standard Grey,419.1936,2515.16
6,A4918110101,AQ BZ 101,Standard Grey,419.1936,8803.07
8,A4918110101,AQ BZ 101,Standard Grey,419.1936,4611.13
9,A4918110101,AQ BZ 101,Standard Grey,419.1936,2934.36
10,A4918110101,AQ BZ 101,Standard Grey,419.1936,10479.84
12,A4918110101,AQ BZ 101,Standard Grey,419.1936,2934.36
1,A4918110102,AQ BZ 101,Standard Blue,451.4881,4514.88
2,A4918110102,AQ BZ 101,Standard Blue,451.4881,13093.15
4,A4918110102,AQ BZ 101,Standard Blue,451.4881,17608.04
5,A4918110102,AQ BZ 101,Standard Blue,451.4881,10384.23
6,A4918110102,AQ BZ 101,Standard Blue,451.4881,4966.37
8,A4918110102,AQ BZ 101,Standard Blue,451.4881,8578.27
9,A4918110102,AQ BZ 101,Standard Blue,451.4881,5417.86
10,A4918110102,AQ BZ 101,Standard Blue,451.4881,3611.9
12,A4918110102,AQ BZ 101,Standard Blue,451.4881,9481.25
1,A4918110103,AQ BZ 101,Premium Black,428.1451,11988.06
2,A4918110103,AQ BZ 101,Premium Black,428.1451,6422.18
4,A4918110103,AQ BZ 101,Premium Black,428.1451,17553.95
5,A4918110103,AQ BZ 101,Premium Black,428.1451,6850.32
6,A4918110103,AQ BZ 101,Premium Black,428.1451,2140.73
8,A4918110103,AQ BZ 101,Premium Black,428.1451,11988.06
9,A4918110103,AQ BZ 101,Premium Black,428.1451,6422.18
10,A4918110103,AQ BZ 101,Premium Black,428.1451,8562.9
12,A4918110103,AQ BZ 101,Premium Black,428.1451,2140.73
1,A4918110104,AQ BZ 101,Premium Misty Green,460.2805,6904.21
2,A4918110104,AQ BZ 101,Premium Misty Green,460.2805,15189.26
4,A4918110104,AQ BZ 101,Premium Misty Green,460.2805,18871.5
5,A4918110104,AQ BZ 101,Premium Misty Green,460.2805,7364.49
6,A4918110104,AQ BZ 101,Premium Misty Green,460.2805,11046.73
8,A4918110104,AQ BZ 101,Premium Misty Green,460.2805,13348.13
9,A4918110104,AQ BZ 101,Premium Misty Green,460.2805,11967.29
10,A4918110104,AQ BZ 101,Premium Misty Green,460.2805,10586.45
12,A4918110104,AQ BZ 101,Premium Misty Green,460.2805,8285.05
1,A5018110201,AQ BZ Compact,Standard Grey,451.7049,7678.98
2,A5018110201,AQ BZ Compact,Standard Grey,451.7049,7227.28
4,A5018110201,AQ BZ Compact,Standard Grey,451.7049,15357.97
5,A5018110201,AQ BZ Compact,Standard Grey,451.7049,7678.98
6,A5018110201,AQ BZ Compact,Standard Grey,451.7049,6323.87
8,A5018110201,AQ BZ Compact,Standard Grey,451.7049,2710.23
9,A5018110201,AQ BZ Compact,Standard Grey,451.7049,8582.39
10,A5018110201,AQ BZ Compact,Standard Grey,451.7049,8582.39
12,A5018110201,AQ BZ Compact,Standard Grey,451.7049,5872.16
1,A5018110202,AQ BZ Compact,Standard Blue,462.5568,7400.91
2,A5018110202,AQ BZ Compact,Standard Blue,462.5568,5088.12
4,A5018110202,AQ BZ Compact,Standard Blue,462.5568,16189.49
5,A5018110202,AQ BZ Compact,Standard Blue,462.5568,6475.8
6,A5018110202,AQ BZ Compact,Standard Blue,462.5568,4163.01
8,A5018110202,AQ BZ Compact,Standard Blue,462.5568,9713.69
9,A5018110202,AQ BZ Compact,Standard Blue,462.5568,5088.12
10,A5018110202,AQ BZ Compact,Standard Blue,462.5568,6475.8
12,A5018110202,AQ BZ Compact,Standard Blue,462.5568,8788.58
1,A5018110203,AQ BZ Compact,Standard Red,452.142,4521.42
2,A5018110203,AQ BZ Compact,Standard Red,452.142,16729.25
4,A5018110203,AQ BZ Compact,Standard Red,452.142,9947.12
5,A5018110203,AQ BZ Compact,Standard Red,452.142,10851.41
6,A5018110203,AQ BZ Compact,Standard Red,452.142,9947.12
8,A5018110203,AQ BZ Compact,Standard Red,452.142,2260.71
9,A5018110203,AQ BZ Compact,Standard Red,452.142,5877.85
10,A5018110203,AQ BZ Compact,Standard Red,452.142,6782.13
12,A5018110203,AQ BZ Compact,Standard Red,452.142,5425.7
1,A5018110204,AQ BZ Compact,Plus Grey,447.7337,6268.27
2,A5018110204,AQ BZ Compact,Plus Grey,447.7337,6268.27
4,A5018110204,AQ BZ Compact,Plus Grey,447.7337,21043.48
5,A5018110204,AQ BZ Compact,Plus Grey,447.7337,4925.07
6,A5018110204,AQ BZ Compact,Plus Grey,447.7337,5372.8
8,A5018110204,AQ BZ Compact,Plus Grey,447.7337,5372.8
9,A5018110204,AQ BZ Compact,Plus Grey,447.7337,4029.6
10,A5018110204,AQ BZ Compact,Plus Grey,447.7337,11641.08
12,A5018110204,AQ BZ Compact,Plus Grey,447.7337,9850.14
1,A5018110205,AQ BZ Compact,Plus Blue,486.1763,11668.23
2,A5018110205,AQ BZ Compact,Plus Blue,486.1763,15557.64
4,A5018110205,AQ BZ Compact,Plus Blue,486.1763,8751.17
5,A5018110205,AQ BZ Compact,Plus Blue,486.1763,7292.64
6,A5018110205,AQ BZ Compact,Plus Blue,486.1763,5834.12
8,A5018110205,AQ BZ Compact,Plus Blue,486.1763,13612.94
9,A5018110205,AQ BZ Compact,Plus Blue,486.1763,11668.23
10,A5018110205,AQ BZ Compact,Plus Blue,486.1763,11668.23
12,A5018110205,AQ BZ Compact,Plus Blue,486.1763,5347.94
1,A5018110206,AQ BZ Compact,Plus Red,475.5544,12839.97
2,A5018110206,AQ BZ Compact,Plus Red,475.5544,4279.99
4,A5018110206,AQ BZ Compact,Plus Red,475.5544,9986.64
5,A5018110206,AQ BZ Compact,Plus Red,475.5544,10462.2
6,A5018110206,AQ BZ Compact,Plus Red,475.5544,12364.41
8,A5018110206,AQ BZ Compact,Plus Red,475.5544,4279.99
9,A5018110206,AQ BZ Compact,Plus Red,475.5544,4279.99
10,A5018110206,AQ BZ Compact,Plus Red,475.5544,6182.21
12,A5018110206,AQ BZ Compact,Plus Red,475.5544,2853.33
1,A5018110207,AQ BZ Compact,Premium Black,475.1904,8078.24
2,A5018110207,AQ BZ Compact,Premium Black,475.1904,15206.09
4,A5018110207,AQ BZ Compact,Premium Black,475.1904,5702.28
5,A5018110207,AQ BZ Compact,Premium Black,475.1904,11404.57
6,A5018110207,AQ BZ Compact,Premium Black,475.1904,11404.57
8,A5018110207,AQ BZ Compact,Premium Black,475.1904,7127.86
9,A5018110207,AQ BZ Compact,Premium Black,475.1904,5702.28
10,A5018110207,AQ BZ Compact,Premium Black,475.1904,3326.33
12,A5018110207,AQ BZ Compact,Premium Black,475.1904,4276.71
1,A5019110208,AQ BZ Compact,Premium Misty Green,467.3047,8878.79
2,A5019110208,AQ BZ Compact,Premium Misty Green,467.3047,16822.97
4,A5019110208,AQ BZ Compact,Premium Misty Green,467.3047,16822.97
5,A5019110208,AQ BZ Compact,Premium Misty Green,467.3047,5140.35
6,A5019110208,AQ BZ Compact,Premium Misty Green,467.3047,4673.05
8,A5019110208,AQ BZ Compact,Premium Misty Green,467.3047,11682.62
9,A5019110208,AQ BZ Compact,Premium Misty Green,467.3047,12617.23
10,A5019110208,AQ BZ Compact,Premium Misty Green,467.3047,7476.88
12,A5019110208,AQ BZ Compact,Premium Misty Green,467.3047,9813.4
1,A5119110301,AQ BZ Gen Y,Standard Grey,479.0441,4790.44
2,A5119110301,AQ BZ Gen Y,Standard Grey,479.0441,5269.49
4,A5119110301,AQ BZ Gen Y,Standard Grey,479.0441,19161.76
5,A5119110301,AQ BZ Gen Y,Standard Grey,479.0441,10538.97
6,A5119110301,AQ BZ Gen Y,Standard Grey,479.0441,9101.84
8,A5119110301,AQ BZ Gen Y,Standard Grey,479.0441,9101.84
9,A5119110301,AQ BZ Gen Y,Standard Grey,479.0441,10538.97
10,A5119110301,AQ BZ Gen Y,Standard Grey,479.0441,3353.31
12,A5119110301,AQ BZ Gen Y,Standard Grey,479.0441,8622.79
1,A5119110302,AQ BZ Gen Y,Standard Blue,474.3132,11383.52
2,A5119110302,AQ BZ Gen Y,Standard Blue,474.3132,10434.89
4,A5119110302,AQ BZ Gen Y,Standard Blue,474.3132,9011.95
5,A5119110302,AQ BZ Gen Y,Standard Blue,474.3132,9486.26
6,A5119110302,AQ BZ Gen Y,Standard Blue,474.3132,7589.01
8,A5119110302,AQ BZ Gen Y,Standard Blue,474.3132,13280.77
9,A5119110302,AQ BZ Gen Y,Standard Blue,474.3132,6640.38
10,A5119110302,AQ BZ Gen Y,Standard Blue,474.3132,4743.13
12,A5119110302,AQ BZ Gen Y,Standard Blue,474.3132,8063.32
1,A5119110303,AQ BZ Gen Y,Standard Red,474.3154,10909.25
2,A5119110303,AQ BZ Gen Y,Standard Red,474.3154,5217.47
4,A5119110303,AQ BZ Gen Y,Standard Red,474.3154,20395.56
5,A5119110303,AQ BZ Gen Y,Standard Red,474.3154,5691.78
6,A5119110303,AQ BZ Gen Y,Standard Red,474.3154,11383.57
8,A5119110303,AQ BZ Gen Y,Standard Red,474.3154,6166.1
9,A5119110303,AQ BZ Gen Y,Standard Red,474.3154,3320.21
10,A5119110303,AQ BZ Gen Y,Standard Red,474.3154,11383.57
12,A5119110303,AQ BZ Gen Y,Standard Red,474.3154,7114.73
1,A5119110305,AQ BZ Gen Y,Plus Blue,483.3813,3383.67
2,A5119110305,AQ BZ Gen Y,Plus Blue,483.3813,17401.73
4,A5119110305,AQ BZ Gen Y,Plus Blue,483.3813,21752.16
5,A5119110305,AQ BZ Gen Y,Plus Blue,483.3813,7734.1
6,A5119110305,AQ BZ Gen Y,Plus Blue,483.3813,8217.48
8,A5119110305,AQ BZ Gen Y,Plus Blue,483.3813,13534.68
9,A5119110305,AQ BZ Gen Y,Plus Blue,483.3813,13534.68
10,A5119110305,AQ BZ Gen Y,Plus Blue,483.3813,13534.68
12,A5119110305,AQ BZ Gen Y,Plus Blue,483.3813,11117.77
1,A5119110306,AQ BZ Gen Y,Plus Red,486.4857,12648.63
2,A5119110306,AQ BZ Gen Y,Plus Red,486.4857,12648.63
4,A5119110306,AQ BZ Gen Y,Plus Red,486.4857,8756.74
5,A5119110306,AQ BZ Gen Y,Plus Red,486.4857,9243.23
6,A5119110306,AQ BZ Gen Y,Plus Red,486.4857,7783.77
8,A5119110306,AQ BZ Gen Y,Plus Red,486.4857,6324.31
9,A5119110306,AQ BZ Gen Y,Plus Red,486.4857,10216.2
10,A5119110306,AQ BZ Gen Y,Plus Red,486.4857,8270.26
12,A5119110306,AQ BZ Gen Y,Plus Red,486.4857,5837.83
1,A5119110307,AQ BZ Gen Y,Premium Black,516.458,13944.37
2,A5119110307,AQ BZ Gen Y,Premium Black,516.458,13944.37
4,A5119110307,AQ BZ Gen Y,Premium Black,516.458,8263.33
5,A5119110307,AQ BZ Gen Y,Premium Black,516.458,10845.62
6,A5119110307,AQ BZ Gen Y,Premium Black,516.458,10329.16
8,A5119110307,AQ BZ Gen Y,Premium Black,516.458,6197.5
9,A5119110307,AQ BZ Gen Y,Premium Black,516.458,10329.16
10,A5119110307,AQ BZ Gen Y,Premium Black,516.458,2582.29
12,A5119110307,AQ BZ Gen Y,Premium Black,516.458,8779.79
1,A5119110308,AQ BZ Gen Y,Premium Misty Green,512.5811,4613.23
2,A5119110308,AQ BZ Gen Y,Premium Misty Green,512.5811,3588.07
4,A5119110308,AQ BZ Gen Y,Premium Misty Green,512.5811,12301.95
5,A5119110308,AQ BZ Gen Y,Premium Misty Green,512.5811,3588.07
6,A5119110308,AQ BZ Gen Y,Premium Misty Green,512.5811,11789.37
8,A5119110308,AQ BZ Gen Y,Premium Misty Green,512.5811,7688.72
9,A5119110308,AQ BZ Gen Y,Premium Misty Green,512.5811,5125.81
10,A5119110308,AQ BZ Gen Y,Premium Misty Green,512.5811,14864.85
12,A5119110308,AQ BZ Gen Y,Premium Misty Green,512.5811,13327.11
1,A5219110401,AQ BZ Gen Z,Standard Grey,506.9644,13688.04
2,A5219110401,AQ BZ Gen Z,Standard Grey,506.9644,15208.93
4,A5219110401,AQ BZ Gen Z,Standard Grey,506.9644,17743.75
5,A5219110401,AQ BZ Gen Z,Standard Grey,506.9644,8618.39
6,A5219110401,AQ BZ Gen Z,Standard Grey,506.9644,10139.29
8,A5219110401,AQ BZ Gen Z,Standard Grey,506.9644,9632.32
9,A5219110401,AQ BZ Gen Z,Standard Grey,506.9644,8618.39
10,A5219110401,AQ BZ Gen Z,Standard Grey,506.9644,10646.25
12,A5219110401,AQ BZ Gen Z,Standard Grey,506.9644,6590.54
1,A5219110402,AQ BZ Gen Z,Standard Blue,490.1582,9803.16
2,A5219110402,AQ BZ Gen Z,Standard Blue,490.1582,16665.38
4,A5219110402,AQ BZ Gen Z,Standard Blue,490.1582,19606.33
5,A5219110402,AQ BZ Gen Z,Standard Blue,490.1582,6372.06
6,A5219110402,AQ BZ Gen Z,Standard Blue,490.1582,5391.74
8,A5219110402,AQ BZ Gen Z,Standard Blue,490.1582,2940.95
9,A5219110402,AQ BZ Gen Z,Standard Blue,490.1582,2450.79
10,A5219110402,AQ BZ Gen Z,Standard Blue,490.1582,7842.53
12,A5219110402,AQ BZ Gen Z,Standard Blue,490.1582,11763.8
1,A5219110403,AQ BZ Gen Z,Standard Red,525.8042,6309.65
2,A5219110403,AQ BZ Gen Z,Standard Red,525.8042,8412.87
4,A5219110403,AQ BZ Gen Z,Standard Red,525.8042,18403.15
5,A5219110403,AQ BZ Gen Z,Standard Red,525.8042,6835.45
6,A5219110403,AQ BZ Gen Z,Standard Red,525.8042,13670.91
8,A5219110403,AQ BZ Gen Z,Standard Red,525.8042,11567.69
9,A5219110403,AQ BZ Gen Z,Standard Red,525.8042,8938.67
10,A5219110403,AQ BZ Gen Z,Standard Red,525.8042,5258.04
12,A5219110403,AQ BZ Gen Z,Standard Red,525.8042,13145.11
1,A5219110405,AQ BZ Gen Z,Plus Blue,521.2603,5733.86
2,A5219110405,AQ BZ Gen Z,Plus Blue,521.2603,19286.63
4,A5219110405,AQ BZ Gen Z,Plus Blue,521.2603,21371.67
5,A5219110405,AQ BZ Gen Z,Plus Blue,521.2603,6255.12
6,A5219110405,AQ BZ Gen Z,Plus Blue,521.2603,12510.25
8,A5219110405,AQ BZ Gen Z,Plus Blue,521.2603,13031.51
9,A5219110405,AQ BZ Gen Z,Plus Blue,521.2603,9903.95
10,A5219110405,AQ BZ Gen Z,Plus Blue,521.2603,7297.64
12,A5219110405,AQ BZ Gen Z,Plus Blue,521.2603,10946.47
1,A5219110406,AQ BZ Gen Z,Plus Red,550.4597,9908.27
2,A5219110406,AQ BZ Gen Z,Plus Red,550.4597,4954.14
4,A5219110406,AQ BZ Gen Z,Plus Red,550.4597,22568.85
5,A5219110406,AQ BZ Gen Z,Plus Red,550.4597,11009.19
6,A5219110406,AQ BZ Gen Z,Plus Red,550.4597,8256.9
8,A5219110406,AQ BZ Gen Z,Plus Red,550.4597,4954.14
9,A5219110406,AQ BZ Gen Z,Plus Red,550.4597,6055.06
10,A5219110406,AQ BZ Gen Z,Plus Red,550.4597,7155.98
12,A5219110406,AQ BZ Gen Z,Plus Red,550.4597,3853.22
1,A5219110407,AQ BZ Gen Z,Premium Black,545.5931,12003.05
2,A5219110407,AQ BZ Gen Z,Premium Black,545.5931,13639.83
4,A5219110407,AQ BZ Gen Z,Premium Black,545.5931,12548.64
5,A5219110407,AQ BZ Gen Z,Premium Black,545.5931,6547.12
6,A5219110407,AQ BZ Gen Z,Premium Black,545.5931,3819.15
8,A5219110407,AQ BZ Gen Z,Premium Black,545.5931,3819.15
9,A5219110407,AQ BZ Gen Z,Premium Black,545.5931,4364.74
10,A5219110407,AQ BZ Gen Z,Premium Black,545.5931,6547.12
12,A5219110407,AQ BZ Gen Z,Premium Black,545.5931,6547.12
1,A5220110408,AQ BZ Gen Z,Premium Misty Green,533.0397,6396.48
2,A5220110408,AQ BZ Gen Z,Premium Misty Green,533.0397,19189.43
4,A5220110408,AQ BZ Gen Z,Premium Misty Green,533.0397,10127.75
5,A5220110408,AQ BZ Gen Z,Premium Misty Green,533.0397,14392.07
6,A5220110408,AQ BZ Gen Z,Premium Misty Green,533.0397,4797.36
8,A5220110408,AQ BZ Gen Z,Premium Misty Green,533.0397,8528.64
9,A5220110408,AQ BZ Gen Z,Premium Misty Green,533.0397,4264.32
10,A5220110408,AQ BZ Gen Z,Premium Misty Green,533.0397,11726.87
12,A5220110408,AQ BZ Gen Z,Premium Misty Green,533.0397,4797.36
1,A5318110103,AQ Gamer 1,Standard Black,584.9722,3509.83
2,A5318110103,AQ Gamer 1,Standard Black,584.9722,9359.56
4,A5318110103,AQ Gamer 1,Standard Black,584.9722,10529.5
5,A5318110103,AQ Gamer 1,Standard Black,584.9722,8189.61
6,A5318110103,AQ Gamer 1,Standard Black,584.9722,3509.83
8,A5318110103,AQ Gamer 1,Standard Black,584.9722,5849.72
9,A5318110103,AQ Gamer 1,Standard Black,584.9722,3509.83
10,A5318110103,AQ Gamer 1,Standard Black,584.9722,8774.58
12,A5318110103,AQ Gamer 1,Standard Black,584.9722,5849.72
1,A5318110104,AQ Gamer 1,Plus Firey Red,586.3824,5277.44
2,A5318110104,AQ Gamer 1,Plus Firey Red,586.3824,12314.03
4,A5318110104,AQ Gamer 1,Plus Firey Red,586.3824,9382.12
5,A5318110104,AQ Gamer 1,Plus Firey Red,586.3824,7036.59
6,A5318110104,AQ Gamer 1,Plus Firey Red,586.3824,4691.06
8,A5318110104,AQ Gamer 1,Plus Firey Red,586.3824,7036.59
9,A5318110104,AQ Gamer 1,Plus Firey Red,586.3824,9968.5
10,A5318110104,AQ Gamer 1,Plus Firey Red,586.3824,4104.68
12,A5318110104,AQ Gamer 1,Plus Firey Red,586.3824,7036.59
1,A5318110105,AQ Gamer 1,Plus Cool Blue,551.3303,4410.64
2,A5318110105,AQ Gamer 1,Plus Cool Blue,551.3303,3859.31
4,A5318110105,AQ Gamer 1,Plus Cool Blue,551.3303,7167.29
5,A5318110105,AQ Gamer 1,Plus Cool Blue,551.3303,6064.63
6,A5318110105,AQ Gamer 1,Plus Cool Blue,551.3303,4961.97
8,A5318110105,AQ Gamer 1,Plus Cool Blue,551.3303,8821.28
9,A5318110105,AQ Gamer 1,Plus Cool Blue,551.3303,6615.96
10,A5318110105,AQ Gamer 1,Plus Cool Blue,551.3303,4410.64
12,A5318110105,AQ Gamer 1,Plus Cool Blue,551.3303,5513.3
1,A5318110106,AQ Gamer 1,Plus Black,565.8747,7922.25
2,A5318110106,AQ Gamer 1,Plus Black,565.8747,7356.37
4,A5318110106,AQ Gamer 1,Plus Black,565.8747,3961.12
5,A5318110106,AQ Gamer 1,Plus Black,565.8747,9054
6,A5318110106,AQ Gamer 1,Plus Black,565.8747,2263.5
8,A5318110106,AQ Gamer 1,Plus Black,565.8747,5092.87
9,A5318110106,AQ Gamer 1,Plus Black,565.8747,5092.87
10,A5318110106,AQ Gamer 1,Plus Black,565.8747,5658.75
12,A5318110106,AQ Gamer 1,Plus Black,565.8747,3961.12
1,A5318110107,AQ Gamer 1,Premium Black,571.6489,4573.19
2,A5318110107,AQ Gamer 1,Premium Black,571.6489,9146.38
4,A5318110107,AQ Gamer 1,Premium Black,571.6489,17721.12
5,A5318110107,AQ Gamer 1,Premium Black,571.6489,6288.14
6,A5318110107,AQ Gamer 1,Premium Black,571.6489,7431.44
8,A5318110107,AQ Gamer 1,Premium Black,571.6489,6288.14
9,A5318110107,AQ Gamer 1,Premium Black,571.6489,7431.44
10,A5318110107,AQ Gamer 1,Premium Black,571.6489,6859.79
12,A5318110107,AQ Gamer 1,Premium Black,571.6489,5144.84
1,A5318110108,AQ Gamer 1,Premium Misty Green,579.6609,9854.24
2,A5318110108,AQ Gamer 1,Premium Misty Green,579.6609,3477.97
4,A5318110108,AQ Gamer 1,Premium Misty Green,579.6609,16810.17
5,A5318110108,AQ Gamer 1,Premium Misty Green,579.6609,9274.57
6,A5318110108,AQ Gamer 1,Premium Misty Green,579.6609,4057.63
8,A5318110108,AQ Gamer 1,Premium Misty Green,579.6609,9274.57
9,A5318110108,AQ Gamer 1,Premium Misty Green,579.6609,1738.98
10,A5318110108,AQ Gamer 1,Premium Misty Green,579.6609,4637.29
12,A5318110108,AQ Gamer 1,Premium Misty Green,579.6609,8115.25
1,A5419110201,AQ Gamer 2,Standard Firey Red,585.0003,6435
2,A5419110201,AQ Gamer 2,Standard Firey Red,585.0003,5265
4,A5419110201,AQ Gamer 2,Standard Firey Red,585.0003,12870.01
5,A5419110201,AQ Gamer 2,Standard Firey Red,585.0003,2340
6,A5419110201,AQ Gamer 2,Standard Firey Red,585.0003,1755
8,A5419110201,AQ Gamer 2,Standard Firey Red,585.0003,9360
9,A5419110201,AQ Gamer 2,Standard Firey Red,585.0003,9360
10,A5419110201,AQ Gamer 2,Standard Firey Red,585.0003,5850
12,A5419110201,AQ Gamer 2,Standard Firey Red,585.0003,2340
1,A5419110202,AQ Gamer 2,Standard Cool Blue,567.9271,3407.56
2,A5419110202,AQ Gamer 2,Standard Cool Blue,567.9271,9086.83
4,A5419110202,AQ Gamer 2,Standard Cool Blue,567.9271,9086.83
5,A5419110202,AQ Gamer 2,Standard Cool Blue,567.9271,4543.42
6,A5419110202,AQ Gamer 2,Standard Cool Blue,567.9271,9654.76
8,A5419110202,AQ Gamer 2,Standard Cool Blue,567.9271,7383.05
9,A5419110202,AQ Gamer 2,Standard Cool Blue,567.9271,2839.64
10,A5419110202,AQ Gamer 2,Standard Cool Blue,567.9271,5679.27
12,A5419110202,AQ Gamer 2,Standard Cool Blue,567.9271,3407.56
1,A5419110203,AQ Gamer 2,Standard Black,595.5711,8338
2,A5419110203,AQ Gamer 2,Standard Black,595.5711,3573.43
4,A5419110203,AQ Gamer 2,Standard Black,595.5711,16080.42
5,A5419110203,AQ Gamer 2,Standard Black,595.5711,4169
6,A5419110203,AQ Gamer 2,Standard Black,595.5711,4764.57
8,A5419110203,AQ Gamer 2,Standard Black,595.5711,3573.43
9,A5419110203,AQ Gamer 2,Standard Black,595.5711,6551.28
10,A5419110203,AQ Gamer 2,Standard Black,595.5711,9529.14
12,A5419110203,AQ Gamer 2,Standard Black,595.5711,7146.85
1,A5419110204,AQ Gamer 2,Plus Firey Red,602.92,3014.6
2,A5419110204,AQ Gamer 2,Plus Firey Red,602.92,4823.36
4,A5419110204,AQ Gamer 2,Plus Firey Red,602.92,5426.28
5,A5419110204,AQ Gamer 2,Plus Firey Red,602.92,3014.6
6,A5419110204,AQ Gamer 2,Plus Firey Red,602.92,4220.44
8,A5419110204,AQ Gamer 2,Plus Firey Red,602.92,7235.04
9,A5419110204,AQ Gamer 2,Plus Firey Red,602.92,2411.68
10,A5419110204,AQ Gamer 2,Plus Firey Red,602.92,9043.8
12,A5419110204,AQ Gamer 2,Plus Firey Red,602.92,8440.88
1,A5419110205,AQ Gamer 2,Plus Cool Blue,570.7578,3995.3
2,A5419110205,AQ Gamer 2,Plus Cool Blue,570.7578,5136.82
4,A5419110205,AQ Gamer 2,Plus Cool Blue,570.7578,14268.95
5,A5419110205,AQ Gamer 2,Plus Cool Blue,570.7578,1712.27
6,A5419110205,AQ Gamer 2,Plus Cool Blue,570.7578,4566.06
8,A5419110205,AQ Gamer 2,Plus Cool Blue,570.7578,9132.12
9,A5419110205,AQ Gamer 2,Plus Cool Blue,570.7578,2853.79
10,A5419110205,AQ Gamer 2,Plus Cool Blue,570.7578,7419.85
12,A5419110205,AQ Gamer 2,Plus Cool Blue,570.7578,6849.09
1,A5419110206,AQ Gamer 2,Plus Black,601.6398,2406.56
2,A5419110206,AQ Gamer 2,Plus Black,601.6398,8422.96
4,A5419110206,AQ Gamer 2,Plus Black,601.6398,4211.48
5,A5419110206,AQ Gamer 2,Plus Black,601.6398,9626.24
6,A5419110206,AQ Gamer 2,Plus Black,601.6398,7821.32
8,A5419110206,AQ Gamer 2,Plus Black,601.6398,3008.2
9,A5419110206,AQ Gamer 2,Plus Black,601.6398,4211.48
10,A5419110206,AQ Gamer 2,Plus Black,601.6398,4211.48
12,A5419110206,AQ Gamer 2,Plus Black,601.6398,2406.56
1,A5419110207,AQ Gamer 2,Premium Black,599.2302,2996.15
